pert_id,canonical_smiles,inchi_key,pert_iname,pert_type
BRD-K17944737,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,FIHJKUPKCHIPAT-AXFKQHSWSA-N,artesunate,trt_cp
BRD-A60245366,N#CC(C1NC2CCCCC2S1)C1CCNC(NCCC2CCCNC2)N1,RCYPVQCPYKNSTG-UHFFFAOYSA-N,AS-601245,trt_cp
BRD-K41895714,O=C1NC(=O)\C(S1)=C/C1CCC2NCCNC2C1,SQWZFLMPDUSYGV-UXBLZVDNSA-N,AS-605240,trt_cp
BRD-K89014967,OC[C@@H](O)CNC(=O)C1CCNCC1NC1CCC(I)CC1F,VIUAUNHCRHHYNE-JTQLQIEISA-N,AS-703026,trt_cp
BRD-K27938825,CC1CCC2C(OC3C(CC(O)=O)CCCC3C2=O)C1C,XGOYIMQSIKSOBS-UHFFFAOYSA-N,ASA-404,trt_cp
BRD-K30331124,COC1CCC(CC1OC)\C=C\C(=O)CC(=O)\C=C\C1CCC(OC)C(OC)C1,HMJSBVCDPKODEX-NXZHAISVSA-N,ASC-J9,trt_cp
BRD-K95260951,CN1C[C@H]2[C@H](C1)C1CC(CL)CCC1OC1CCCCC21,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,asenapine,trt_cp
BRD-K11433652,CC(=O)OC1CCCCC1C(O)=O,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,aspirin,trt_cp
BRD-K26838195,FC1CCCC(COC2CCC(NC3NCNC4CCC(NC(=O)C=C)CC34)CC2CL)C1,MVZGYPSXNDCANY-UHFFFAOYSA-N,AST-1306,trt_cp
BRD-K36269323,CN(C)C(=N)NCCC[C@H](N)C(O)=O,YDGMGEXADBMOMJ-LURJTMIESA-N,asymmetrical-dimethylarginine,trt_cp
BRD-K58435339,CC(C)C1CC(C(=O)N2CC3CCC(CN4CCN(C)CC4)CC3C2)C(O)CC1O,IFRGXKKQHBVPCQ-UHFFFAOYSA-N,AT-13387,trt_cp
BRD-K13390322,CLC1CCCC(CL)C1C(=O)NC1C[NH]NC1C(=O)NC1CCNCC1,OVPNQJVDAFNBDN-UHFFFAOYSA-N,AT-7519,trt_cp
BRD-K12040459,CLC1CCC(CC1)C1(CCNCC1)C1CCC(CC1)-C1CN[NH]C1,LZMOSYUFVYJEPY-UHFFFAOYSA-N,AT7867,trt_cp
BRD-K24576554,O=C(NC1CC1)NC1C[NH]NC1-C1NC2CC(CN3CCOCC3)CCC2[NH]1,LOLPPWBBNUVNQZ-UHFFFAOYSA-N,AT-9283,trt_cp
BRD-K94830329,OC(=O)C1CCCC(C1)-C1NOC(N1)-C1CCCCC1F,OOUGLTULBSNHNF-UHFFFAOYSA-N,ataluren,trt_cp
BRD-A20239487,CC(C)NCC(O)COC1CCC(CC(N)=O)CC1,METKIMKYRPQLGS-UHFFFAOYSA-N,atenolol-(+/-),trt_cp
BRD-K39252998,CCC1(CC2CCCCC2C1)C1CNC[NH]1,HSWPZIDYAHLZDD-UHFFFAOYSA-N,atipamezole,trt_cp
BRD-K00521308,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1C[NH]CN1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(N)=O,MMHDBUJXLOFTLC-WOYTXXSLSA-N,ATN-161,trt_cp
BRD-K20141153,CNCC[C@@H](OC1CCCCC1C)C1CCCCC1,VHGCDTVCOLNTBX-QGZVFWFLSA-N,atomoxetine,trt_cp
BRD-K69726342,CC(C)C1C(C(=O)NC2CCCCC2)C(C(-C2CCC(F)CC2)N1CC[C@@H](O)C[C@@H](O)CC(O)=O)-C1CCCCC1,XUKUURHRXDUEBC-KAYWLYCHSA-N,atorvastatin,trt_cp
BRD-A19795905,CLC1CCC(CC1)[C@H]1CC[C@@H](CC1)C1C(=O)C(=O)C2CCCCC2C1=O,UYFLKEIEOREOFC-KWRXGGKWSA-N,atovaquone,trt_cp
BRD-K17498618,COC1CCC(C[C@@H]2C3CC(OC)C(OC)CC3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCC3CC(OC)C(OC)CC3[C@H]2CC2CCC(OC)C(OC)C2)CC1OC,YXSLJKQTIDHPOT-LJCJQEJUSA-N,atracurium,trt_cp
BRD-K16295392,CCCCN(CCCC)C(=O)CN1C[C@@H]([C@H]([C@@H]1C1CCC(OC)CC1)C(O)=O)C1CCC2OCOC2C1,MOTJMGVDPWRKOC-QPVYNBJUSA-N,atrasentan,trt_cp
BRD-K53561341,CCN1CCN(CC1)C(=O)CC1CCC(NC2NCC(F)C(NC3CCC(CC3)C(=O)NC3CCCCC3CL)N2)CC1,AKSIZPIFQAYJGF-UHFFFAOYSA-N,aurora-a-inhibitor-i,trt_cp
BRD-K23190681,CN1CCN(CC1)C(C)(C)C#CC1CC2NCNC(NC3CCC(F)C(CL)C3)C2CC1NC(=O)C=C,ZAJXXUDARPGGOC-UHFFFAOYSA-N,AV-412,trt_cp
BRD-K96615647,FC(F)(F)C1CC(CC(C1)C(F)(F)F)C(=O)N1CC[C@@H](C[C@H]1CC1CCC(CL)CC1)NC(=O)C1CCNC2CCCCC12,NXLUTEDAEFXMQR-BJKOFHAPSA-N,AV-608,trt_cp
BRD-K83720053,NC(=O)[C@@H](CCC(F)(F)F)N(CC1CCC(CC1F)-C1NCON1)S(=O)(=O)C1CCC(CL)CC1,XEAOPVUAMONVLA-QGZVFWFLSA-N,avagacestat,trt_cp
BRD-K65781196,COC1CCC(CNC2NC(NCC2C(=O)NCC2NCCCN2)N2CCC[C@H]2CO)CC1CL,WEAJZXNPAWBCOA-INIZCTEOSA-N,avanafil,trt_cp
BRD-K67901620,CC(C)C1CC(C(C)C)C(CC(=O)NS(=O)(=O)OC2C(CCCC2C(C)C)C(C)C)C(C1)C(C)C,PTQXTEKSNBVPQJ-UHFFFAOYSA-N,avasimibe,trt_cp
BRD-K87782578,COCCOC1CCC(NC2NCC(F)C(NC3CCCC(NC(=O)C=C)C3)N2)CC1,KXBDTLQSDKGAEB-UHFFFAOYSA-N,AVL-292,trt_cp
BRD-K62196610,CC[C@H](CC#N)OC(=O)N[C@@H](C)C1CCCC(NC(=O)NC2CCC(-C3CNCO3)C(OC)C2)C1,GYCPCOJTCINIFZ-OXJNMPFZSA-N,AVN-944,trt_cp
BRD-K42436189,C[C@@H]1COCCN1C1CC(NC(N1)-C1CCCC2[NH]CCC12)C1(CC1)S(C)(=O)=O,SCGCBAAYLFTIJU-CQSZACIVSA-N,AZ-20,trt_cp
BRD-K05804044,CC1CCC(NC(=O)C2CCCC(C2)C(C)(C)C#N)CC1NC1CCC2NCN(C)C(=O)C2C1,ZGBGPEDJXCYQPH-UHFFFAOYSA-N,AZ-628,trt_cp
BRD-K55026842,NC1NCN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(=O)N1,NMUSYJAQQFHJEW-ARQDHWQXSA-N,azacitidine,trt_cp
BRD-K03406345,NC1NCN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,NMUSYJAQQFHJEW-KVTDHHQDSA-N,azacitidine,trt_cp
BRD-K32821942,CN1CNC(C1SC1[NH]CNC2NCNC12)[N+]([O-])=O,LMEKQMALGUDUQG-UHFFFAOYSA-N,azathioprine,trt_cp
BRD-K21908111,N[C@@H]1CCCN(C1)C1C(CCCC1-C1CCCCC1)\C=C1/SC(=O)NC1=O,MCUJKPPARUPFJM-UWCCDQBKSA-N,AZD-1208,trt_cp
BRD-K65928735,C[C@H](NC1NCC(CL)C(NC2CC(C)[NH]N2)N1)C1NCC(F)CN1,PDOQBOJDRPLBQU-QMMMGPOBSA-N,AZD-1480,trt_cp
BRD-A29009894,CC(NC1NCC(CL)C(NC2CC(C)[NH]N2)N1)C1NCC(F)CN1,PDOQBOJDRPLBQU-UHFFFAOYSA-N,AZD-1480,trt_cp
BRD-K83186168,CC(=O)NC1CCCC2N(CC(O)=O)C(C)C(SC3CCC(CL)CC3)C12,JWYIGNODXSRKGP-UHFFFAOYSA-N,AZD-1981,trt_cp
BRD-K99113996,CNC(=O)C1CCCC(C1)-C1CCC2C(NC(NC2N1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,JUSFANSTBFGBAF-IRXDYDNUSA-N,AZD-2014,trt_cp
BRD-K84996356,CC(=O)N1CCN(CCOC2CCC(CC2)C2CCN(CC2)C2=NN3C(CC2)NNC3C(F)(F)F)CC1,JMEYDSHPKCSIJC-UHFFFAOYSA-N,AZD-3514,trt_cp
BRD-K28392481,COC1CC(CCC2CC(NC(=O)C3CCC(CC3)N3C[C@H](C)N[C@H](C)C3)N[NH]2)CC(OC)C1,VRQMAABPASPXMW-HDICACEKSA-N,AZD-4547,trt_cp
BRD-K99023089,NC1(CCN(CC1)C1NCNC2[NH]CCC12)C(=O)N[C@@H](CCO)C1CCC(CL)CC1,JDUBGYFRJFOXQC-KRWDZBQOSA-N,AZD-5363,trt_cp
BRD-K72414522,CC(C)N1C(C)NCC1-C1CCNC(NC2CCC(CC2)S(C)(=O)=O)N1,WJRRGYBTGDJBFX-UHFFFAOYSA-N,AZD-5438,trt_cp
BRD-K58772419,C[C@@H](NC1CCCCC1C(O)=O)C1CC(C)CN2C1NC(CC2=O)N1CCOCC1,IRTDIKMSKMREGO-OAHLLOKOSA-N,AZD-6482,trt_cp
BRD-A87435144,CN(C)C(=O)C1CCC(CC1)S(=O)(=O)C1CCC(NC(=O)C(C)(O)C(F)(F)F)C(CL)C1,DTDZLJHKVNTQGZ-UHFFFAOYSA-N,AZD-7545,trt_cp
BRD-K31495718,CC1NC(C)C(NC1C(N)=O)-C1CCC(CC1)[C@H]1CC[C@H](CC(O)=O)CC1,YXFNPRHZMOGREC-SHTZXODSSA-N,AZD-7687,trt_cp
BRD-U86686840,C1C[C@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,IAYGCINLNONXHY-GFCCVEGCSA-N,AZD-7762,trt_cp
BRD-K46056750,NC(=O)NC1CC(SC1C(=O)N[C@@H]1CCCNC1)-C1CCCC(F)C1,IAYGCINLNONXHY-GFCCVEGCSA-N,AZD-7762,trt_cp
BRD-K86525559,NC(=O)NC1CC(SC1C(=O)N[C@H]1CCCNC1)-C1CCCC(F)C1,IAYGCINLNONXHY-LBPRGKRZSA-N,AZD-7762,trt_cp
BRD-K69932463,COC1CCC(CC1CO)-C1CCC2C(NC(NC2N1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,KVLFRAWTRWDEDF-IRXDYDNUSA-N,AZD-8055,trt_cp
BRD-K37687095,CC1CC(C(=O)NOCCO)C(NC2CCC(I)CC2F)N(C)C1=O,RWEVIPRMPFNTLO-UHFFFAOYSA-N,AZD-8330,trt_cp
BRD-K98572433,CNC(=O)CN1CCC(CC1)OC1CC2C(NC3CCCC(CL)C3F)NCNC2CC1OC,DFJSJLGUIXFDJP-UHFFFAOYSA-N,AZD-8931,trt_cp
BRD-K31476763,CC1C(CC(C(=O)NCC2CCC(CN2)S(C)(=O)=O)C(=O)N1-C1CCCC(C1)C(F)(F)F)-C1CCNN1C,QNQZWEGMKJBHEM-UHFFFAOYSA-N,AZD-9668,trt_cp
BRD-K08976401,OC(=O)CCCCCCCC(O)=O,BDJRBEYXGGNYIS-UHFFFAOYSA-N,azelaic-acid,trt_cp
BRD-A68888262,CN1CCCC(CC1)N1NC(CC2CCC(CL)CC2)C2CCCCC2C1=O,MBUVEWMHONZEQD-UHFFFAOYSA-N,azelastine,trt_cp
BRD-K73794685,CC[C@H]1OC(=O)[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,MQTOSJVFKKJCRP-MTXCBGCVSA-N,azithromycin,trt_cp
BRD-K98733875,O[C@H]1[C@@H](OC2CC3OC(CC(=O)C3C(O)C2O)-C2CCCCC2)O[C@H]([C@@H](O)[C@@H]1O)C(O)=O,IKIIZLYTISPENI-RFBJODPTSA-N,baicalin,trt_cp
BRD-A00147595,CN1C(COC2CCC(CC3SC(=O)NC3=O)CC2)NC2CCCCC2C1=O,IETKPTYAGKZLKY-UHFFFAOYSA-N,balaglitazone,trt_cp
BRD-K47976015,CC(C)C(=O)OC[C@]1(O[C@H]([C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C)N1CCC(N)NC1=O)N=[N+]=[N-],VKXWOLCNTHXCLF-DXEZIKHYSA-N,balapiravir,trt_cp
BRD-K27204852,CCCN1CCN(CC1)C1CCC(CC1)C(=O)NC1(CCCCC1)C(=O)NCC#N,LLCRBOWRJOUJAE-UHFFFAOYSA-N,balicatib,trt_cp
BRD-K41410256,OC(=O)CCNC(=O)C1CCC(CC1)N=NC1CCC(O)C(C1)C(O)=O,IPOKCKJONYRRHP-UHFFFAOYSA-N,balsalazide,trt_cp
BRD-A17462676,CN(C)C(=O)OC1CC(OC(=O)N(C)C)CC(C1)C(O)CNC(C)(C)C,ANZXOIAKUNOVQU-UHFFFAOYSA-N,bambuterol,trt_cp
BRD-K31928526,CCN(CCCOC1CCC2C(NC3CC(CC(=O)NC4CCCC(F)C4)[NH]N3)NCNC2C1)CCOP(O)(O)=O,GBJVVSCPOBPEIT-UHFFFAOYSA-N,barasertib,trt_cp
BRD-K63923597,CCN(CCO)CCCOC1CCC2C(NC3CC(CC(=O)NC4CCCC(F)C4)[NH]N3)NCNC2C1,QYZOGCMHVIGURT-UHFFFAOYSA-N,barasertib-HQPA,trt_cp
BRD-K22848513,COC(=O)[C@]12CCC(C)(C)C[C@@H]1[C@@H]1C(=O)C=C3[C@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,WPTTVJLTNAWYAO-RRPQCQSHSA-N,bardoxolone-methyl,trt_cp
BRD-K53581288,CCS(=O)(=O)N1CC(CC#N)(C1)N1CC(CN1)-C1NCNC2[NH]CCC12,XUZMWHLSFXCVMG-UHFFFAOYSA-N,baricitinib,trt_cp
BRD-K62387885,CC1NC(C#CC2CCNC(CL)C2)C(C)N1-C1CCC(F)CC1,UPZWINBEAHDTLA-UHFFFAOYSA-N,basimglurant,trt_cp
BRD-K25361343,CNC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H](CC(C)C)[C@H](CSC1CCCS1)C(=O)NO,XFILPEOLDIKJHX-GBESFXJTSA-N,batimastat,trt_cp
BRD-K79595931,O=C(N1CCN(CC1)C1CC1)C1CCC(CN2CCOCC2)CC1,BGBVSGSIXIIREO-UHFFFAOYSA-N,bavisant,trt_cp
BRD-K70463136,CC1CC(NN1CC1CCNC(C1)N1CCN(CC1)C1CC1)-C1NC(NO1)-C1CCC(OC(F)(F)F)CC1,CDJNNOJINJAXPV-UHFFFAOYSA-N,BAY-87-2243,trt_cp
BRD-A05457250,COC(=O)C1=C(C)NC(C)=C(C1C1CCCCC1C(F)(F)F)[N+]([O-])=O,ZFLWDHHVRRZMEI-UHFFFAOYSA-N,BAY-K8644,trt_cp
BRD-K90195324,CC1C(-C2CCC(O)CC2)N(CC2CCC(OCCN3CCCCCC3)CC2)C2CCC(O)CC12,UCJGJABZCDBEDK-UHFFFAOYSA-N,bazedoxifene,trt_cp
BRD-K23672206,CC1OC2NC3CCCCC3C(NC(=O)CN3CCCC3=O)C2C1C,PSPGQHXMUKWNDI-UHFFFAOYSA-N,BCI-540,trt_cp
BRD-A11319535,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(CL)C(O)CC12C,KUVIULQEHSCUHY-UHFFFAOYSA-N,beclomethasone-dipropionate,trt_cp
BRD-K17743125,ONC(=O)\C=C\C1CCCC(C1)S(=O)(=O)NC1CCCCC1,NCNRHFGMJRPRSK-MDZDMXLPSA-N,belinostat,trt_cp
BRD-K14993104,CCC1(C)CC(=O)NC(=O)C1,ORRZGUBHBVWWOP-UHFFFAOYSA-N,bemegride,trt_cp
BRD-K49807096,CCOC(=O)[C@H](CCC1CCCCC1)N[C@H]1CCC2CCCCC2N(CC(O)=O)C1=O,XPCFTKFZXHTYIP-PMACEKPBSA-N,benazepril,trt_cp
BRD-K17068645,CN1C(CCCC(O)=O)NC2CC(CCC12)N(CCCL)CCCL,YTKUWDBFDASYHO-UHFFFAOYSA-N,bendamustine,trt_cp
BRD-A80017228,NS(=O)(=O)C1CC2C(NC(CC3CCCCC3)NS2(=O)=O)CC1C(F)(F)F,HDWIHXWEUNVBIY-UHFFFAOYSA-N,bendroflumethiazide,trt_cp
BRD-A22305049,CC(CC1CCCC(C1)C(F)(F)F)NCCOC(=O)C1CCCCC1,CJAVTWRYCDNHSM-UHFFFAOYSA-N,benfluorex,trt_cp
BRD-K97688263,N\C(NCC1CCCCC1)=N/C(=O)C1NC(CL)C(N)NC1N,KXDROGADUISDGY-UHFFFAOYSA-N,benzamil,trt_cp
BRD-K11717138,CCC1OC2CCCCC2C1C(=O)C1CC(BR)C(O)C(BR)C1,WHQCHUCQKNIQEC-UHFFFAOYSA-N,benzbromarone,trt_cp
BRD-A87983072,OC(=O)C(CC1C[NH]C2CCCCC12)NC(=O)C1CCC(CL)CC1,QJERBBQXOMUURJ-UHFFFAOYSA-N,benzotript,trt_cp
BRD-K21450440,NS(=O)(=O)C1CC2C(CC1CL)N=C(CSCC1CCCCC1)NS2(=O)=O,NDTSRXAMMQDVSW-UHFFFAOYSA-N,benzthiazide,trt_cp
BRD-K28542495,CN(C)CCCOC1NN(CC2CCCCC2)C2CCCCC12,CNBGNNVCVSKAQZ-UHFFFAOYSA-N,benzydamine,trt_cp
BRD-K55191674,CC1(C)S[C@@H]2[C@H](NC(=O)CC3CCCCC3)C(=O)N2[C@H]1C(O)=O,JGSARLDLIJGVTE-MBNYWOFBSA-N,benzylpenicillin,trt_cp
BRD-K98624455,OC(=O)CCCN1CCC(CC1)O[C@@H](C1CCC(CL)CC1)C1CCCCN1,YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,trt_cp
BRD-K14796088,COC1CCC2CC3-C4CC5OCOC5CC4CC[N+]3CC2C1OC,YBHILYKTIRIUTE-UHFFFAOYSA-N,berberine,trt_cp
BRD-K91315211,CNCCC1CCCCN1,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,betahistine,trt_cp
BRD-K45275534,COC1CCC(NC(=O)C2CCC(CC2)C(=N)N(C)C)C(C1)C(=O)NC1CCC(CL)CN1,XHOLNRLADUSQLD-UHFFFAOYSA-N,betrixaban,trt_cp
BRD-K38744518,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@H]12)C(O)=O,QGJZLNKBHJESQX-XNWPAUOFSA-N,betulinic-acid,trt_cp
BRD-K16898998,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(O)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,YJEJKUQEXFSVCJ-WRFMNRASSA-N,bevirimat-dimeglumine,trt_cp
BRD-K92441787,CC1CC2C(CC1C(=C)C1CCC(CC1)C(O)=O)C(C)(C)CCC2(C)C,NAVMQTYZDKMPEU-UHFFFAOYSA-N,bexarotene,trt_cp
BRD-K46018455,CC(C)(OC1CCC(CCNC(=O)C2CCC(CL)CC2)CC1)C(O)=O,IIBYAHWJQTYFKB-UHFFFAOYSA-N,bezafibrate,trt_cp
BRD-K29415052,COC1CCC(CN1)-C1CCC2NCC3N(C)C(=O)N(-C4CCC(N5CCNCC5)C(C4)C(F)(F)F)C3C2C1,BMMXYEBLEBULND-UHFFFAOYSA-N,BGT-226,trt_cp
BRD-U70626184,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,XQVVPGYIWAGRNI-JOCHJYFZSA-N,BI-2536,trt_cp
BRD-K64890080,CC[C@H]1N(C2CCCC2)C2NC(NC3CCC(CC3OC)C(=O)NC3CCN(C)CC3)NCC2N(C)C1=O,XQVVPGYIWAGRNI-JOCHJYFZSA-N,BI-2536,trt_cp
BRD-K70914287,CN1CCC(CC1)NC1NCC2NCNC(NC3CCC(F)C(CL)C3)C2N1,FTFRZXFNZVCRSK-UHFFFAOYSA-N,BIBX-1382,trt_cp
BRD-A29485665,CC(O)(CS(=O)(=O)C1CCC(F)CC1)C(=O)NC1CCC(C#N)C(C1)C(F)(F)F,LKJPYSCBVHEWIU-UHFFFAOYSA-N,bicalutamide,trt_cp
BRD-K18779551,CNCCCCOC1CCCCC1CC1CCCCC1,QSQQPMHPCBLLGX-UHFFFAOYSA-N,bifemelane,trt_cp
BRD-A94543220,C1CN(CN1)C(C1CCCCC1)C1CCC(CC1)-C1CCCCC1,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,bifonazole,trt_cp
BRD-K51967704,COC1C(C)CNC(CN2CNC3C(CL)NC(N)NC23)C1C,QULDDKSCVCJTPV-UHFFFAOYSA-N,BIIB-021,trt_cp
BRD-A45153512,CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(O)CCC1CCCCC1,AQOKCDNYWBIDND-GCYMYIANSA-N,bimatoprost,trt_cp
BRD-K36467523,CC(C)(OCC1NN(CC2CCCCC2)C2CCCCC12)C(O)=O,MTHORRSSURHQPZ-UHFFFAOYSA-N,bindarit,trt_cp
BRD-K82244583,CN1CNC2C(F)C(NC3CCC(BR)CC3F)C(CC12)C(=O)NOCCO,ACWZRVQXLIRSDF-UHFFFAOYSA-N,binimetinib,trt_cp
BRD-A00546892,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1CCCCC1,YSXKPIUOCJLQIE-UHFFFAOYSA-N,biperiden,trt_cp
BRD-K71221037,CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1CC1C([NH]C2CC(F)CCC12)-C1[NH]C2CC(F)CCC2C1C[C@@H]1C[C@H](O)CN1C(=O)[C@H](CC)NC(=O)[C@H](C)NC,PKWRMUKBEYJEIX-DXXQBUJASA-N,birinapant,trt_cp
BRD-K31342827,CN(C)CCCN1CC(C2=C(C(=O)NC2=O)C3C[NH]C4CCCCC34)C5CCCCC15,QMGUOJYZJKLOLH-UHFFFAOYSA-N,bisindolylmaleimide,trt_cp
BRD-A89175223,CC(C)NCC(O)COC1CCC(COCCOC(C)C)CC1,VHYCDWMUTMEGQY-UHFFFAOYSA-N,bisoprolol,trt_cp
BRD-K13756951,C[C@H](OC1CCC(CC1C(=O)N1CCN(CC1)C1NCC(CC1F)C(F)(F)F)S(C)(=O)=O)C(F)(F)F,YUUGYIUSCYNSQR-LBPRGKRZSA-N,bitopertin,trt_cp
BRD-K26818574,COC1CC2NC(NC(NC3CCN(CC4CCCCC4)CC3)C2CC1OC)N1CCCN(C)CC1,OSXFATOLZGZLSK-UHFFFAOYSA-N,BIX-01294,trt_cp
BRD-K26863634,COC1CCC(CC1)C(=O)OC1CCC(CCN2C(NC(=O)C3CCC(CC3)C(F)(F)F)NC3CC(CCC23)C(O)=O)CC1,OWNQZZTXPWICRQ-UHFFFAOYSA-N,BIX-01338,trt_cp
BRD-K73368362,CN(C)CC1CCCC(N\C(C2CCCCC2)=C2/C(=O)NC3CC(CCC23)C(=O)N(C)C)C1,HOMJAAIVTDVQJA-IZHYLOQSSA-N,BIX-02189,trt_cp
BRD-K25943794,CCN1CCN(CC1)C1CC(-C2CCC(F)CC2)C2CCCCCCC2N1,XVGOZDAJGBALKS-UHFFFAOYSA-N,blonanserin,trt_cp
BRD-K02950022,C[C@@H](N(C1CC(F)CCC1F)S(=O)(=O)C1CCC(CL)CC1)C1CCC(F)CC1CCCC(O)=O,IZAOBRWCUGOKNH-OAHLLOKOSA-N,BMS-299897,trt_cp
BRD-K13566078,CC1CNC2C(NCCN)NC3CCC(C)CC3N12,PSPFQEBFYXJZEV-UHFFFAOYSA-N,BMS-345541,trt_cp
BRD-K43389698,CC(C)(C)C1CNC(CSC2CNC(NC(=O)C3CCNCC3)S2)O1,OUSFTKFNBAZUKL-UHFFFAOYSA-N,BMS-387032,trt_cp
BRD-A13021932,CC1=C(C=C(C(=C1)OC)C(=O)N2CCN(CC2)C(=O)C)SC3=CN=C(S3)NC(=O)C4=CC=C(C=C4)CNC(C)C(C)(C)C,ZHXNIYGJAOPMSO-UHFFFAOYSA-N,BMS-509744,trt_cp
BRD-K07106112,CC1C(NC(=O)OC[C@@H]2COCCN2)CN2NCNC(NC3CCC4N(CC5CCCC(F)C5)NCC4C3)C12,LUJZZYWHBDHDQX-QFIPXVFZSA-N,BMS-599626,trt_cp
BRD-K49555808,CN1C(NC(C(=O)NCC2CCC(F)CC2)C(O)C1=O)N1CCCCS1(=O)=O,VNIWZCGZPBJWBI-UHFFFAOYSA-N,BMS-707035,trt_cp
BRD-K40738845,CCOC1CCN(-C2CCC(F)CC2)C(=O)C1C(=O)NC1CCC(OC2CCNC(N)C2CL)C(F)C1,VNBRGSXVFBYQNN-UHFFFAOYSA-N,BMS-777607,trt_cp
BRD-K55781385,N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N2C3CCCNC3[NH]C2=O)C2NCCCC12)C1CCCC(F)C1F,KRNAOFGYEFKHPB-ANJVHQHFSA-N,BMS-927711,trt_cp
BRD-A15435692,OC(CCCN1CCN(CC1)C1NCC(F)CN1)C1CCC(F)CC1,ZXUYYZPJUGQHLQ-UHFFFAOYSA-N,BMY-14802,trt_cp
BRD-A07563059,CC1CC2C(OCC(CNC(C)(C)C)OC(=O)C3CCCCC3)CCCC2[NH]1,UUOJIACWOAYWEZ-UHFFFAOYSA-N,bopindolol,trt_cp
BRD-K50691590,CC(C)C[C@@H](NC(=O)[C@@H](CC1CCCCC1)NC(=O)C1=CNC=CN1)B(O)O,RFGAQTOFZHCFHG-NVXWUHKLSA-N,bortezomib,trt_cp
BRD-K88510285,CC(C)C[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)C1CNCCN1)B(O)O,GXJABQQUPOEUTA-RDJZCZTQSA-N,bortezomib,trt_cp
BRD-K74763371,COC1CCCCC1OC1C(NS(=O)(=O)C2CCC(CC2)C(C)(C)C)NC(NC1OCCO)-C1NCCCN1,GJPICJJJRGTNOD-UHFFFAOYSA-N,bosentan,trt_cp
BRD-K99964838,COC1CC(NC2C(CNC3CC(OCCCN4CCN(C)CC4)C(OC)CC23)C#N)C(CL)CC1CL,UBPYILGKFZZVDX-UHFFFAOYSA-N,bosutinib,trt_cp
BRD-K73261812,OC1CCC(C[C@@H]2N3[C@H](CN(CC4CCCC5CCCCC45)C2=O)N(CCC3=O)C(=O)NCC2CCCCC2)CC1,HQWTUOLCGKIECB-XZWHSSHBSA-N,BRD-K73261812,trt_cp
BRD-K96123349,CC1C(NC2CCC(F)CC2C1C(O)=O)-C1CCC(CC1)-C1CCCCC1F,PHEZJEYUWHETKO-UHFFFAOYSA-N,brequinar,trt_cp
BRD-K96936751,CC(C)(C)OC(=O)C1NCN-2C1[C@@H]1CCCN1C(=O)C1C(BR)CCCC-21,LWUDDYHYYNNIQI-ZDUSSCGKSA-N,bretazenil,trt_cp
